state,year,dopen,population,presdemvoteshlag1,demmv,demvoteshlag1,demvoteshlag2,demvoteshfor1,demvoteshfor2,demwinprv1,demwinprv2,dmidterm,dpresdem
Washington,1980,1,4132156,46.114262,-8.3468885,71.840324,60.70475,68.956635,50.657074,1,1,0,1
Washington,1986,0,4452720,42.580814,1.9844979,68.956635,45.826557,48.913307,53.991882,1,0,1,0
Washington,1988,1,4639893,42.580814,-2.173388,50.657074,68.956635,53.991882,44.251495,1,1,0,0
Washington,1992,1,5139011,50.047691,7.983768,48.913307,50.657074,44.251495,58.414001,0,1,0,0
Washington,1994,0,5334896,43.397606,-11.497009,53.991882,48.913307,58.414001,48.730286,1,0,1,0
Washington,1998,0,5687832,49.840469,16.828001,44.251495,53.991882,48.730286,54.980488,0,1,1,0
Washington,2000,0,5894281,49.840469,.090557337,58.414001,44.251495,54.980488,56.852699,1,0,0,0
Washington,2004,0,6178645,50.158215,12.244299,48.730286,58.414001,56.852699,52.364826,1,1,0,0
Washington,2006,0,6370753,52.821148,16.919291,54.980488,48.730286,52.364826,,1,1,1,0
Washington,2010,0,6724540,57.652889,4.7296524,56.852699,54.980488,,,1,1,1,0
Alaska,1960,0,226000,,26.849842,,,58.140976,75.538696,,,0,0
Alaska,1962,0,246000,49.05862,16.28195,63.424919,,75.538696,45.133511,1,,1,1
Alaska,1968,0,285000,65.907906,7.7115088,75.538696,58.140976,22.697302,58.280354,1,1,0,1
Alaska,1972,0,324464,42.64587,-54.605389,45.133511,75.538696,58.280354,24.094639,1,1,0,0
Alaska,1974,0,341063,34.622292,16.560709,22.697302,45.133511,24.094639,45.933964,0,1,1,0
Alaska,1978,0,404766,35.653133,-51.497864,58.280354,22.697302,45.933964,28.485065,1,0,1,1
Alaska,1980,1,401851,35.653133,-7.7518792,24.094639,58.280354,28.485065,44.096546,0,1,0,1
Alaska,1984,0,513702,26.4079,-42.683517,45.933964,24.094639,44.096546,32.192551,0,0,0,0
Alaska,1986,0,544268,29.867777,-9.9263849,28.485065,45.933964,32.192551,38.406185,0,0,1,0
Alaska,1990,0,553120,36.270966,-34.036121,44.096546,28.485065,38.406185,10.338657,0,0,1,0
Alaska,1992,1,587073,36.270966,-14.641616,32.192551,44.096546,10.338657,19.721199,0,0,0,0
Alaska,1996,0,604918,30.287111,-66.367134,38.406185,32.192551,19.721199,10.513269,0,0,0,0
Alaska,2002,0,642337,27.66634,-67.656876,19.721199,10.338657,46.361019,47.767078,0,0,1,0
Alaska,2004,0,659286,27.66634,-1.2910962,10.513269,19.721199,47.767078,23.829744,0,0,0,0
Alaska,2008,0,687455,35.516861,1.2441635,46.361019,10.513269,23.829744,,0,0,0,0
Alaska,2010,0,710231,37.889374,-52.340508,47.767078,46.361019,,,1,0,1,0
Hawaii,1962,1,684000,50.031132,38.819824,,,46.35178,83.395981,,,1,1
Hawaii,1964,0,700000,50.031132,-6.6844168,69.409912,,83.395981,48.428726,1,,0,1
Hawaii,1968,0,734000,78.761139,68.40966,46.35178,69.409912,48.428726,82.90831,0,1,0,1
Hawaii,1970,0,769913,59.827785,-3.1425476,83.395981,46.35178,82.90831,53.727013,1,0,1,0
Hawaii,1974,0,867978,37.516922,65.81662,48.428726,83.395981,53.727013,77.944557,0,1,1,0
Hawaii,1976,1,904191,37.516922,13.102302,82.90831,48.428726,77.944557,80.084198,1,0,0,0
Hawaii,1980,1,964691,50.591999,59.518551,53.727013,82.90831,80.084198,73.569183,1,1,0,1
Hawaii,1982,0,993780,44.802116,63.090302,77.944557,53.727013,73.569183,76.554298,1,1,1,0
Hawaii,1986,0,1051762,43.815918,47.138371,80.084198,77.944557,76.554298,57.269115,1,1,1,0
Hawaii,1992,0,1149926,54.26944,30.340811,76.554298,73.569183,71.781334,79.18438,1,1,0,0
Hawaii,1994,0,1173903,48.092758,47.595421,57.269115,76.554298,79.18438,72.684685,1,1,1,0
Hawaii,1998,0,1190472,56.928802,61.359779,71.781334,57.269115,72.684685,75.510117,1,1,1,0
Hawaii,2000,0,1211497,56.928802,48.177929,79.18438,71.781334,75.510117,61.348957,1,1,0,0
Hawaii,2004,0,1273569,55.791672,54.522358,72.684685,79.18438,61.348957,74.807701,1,1,0,0
Hawaii,2006,0,1309731,54.009552,24.56904,75.510117,72.684685,74.807701,,1,1,1,0
Hawaii,2010,0,1360301,71.846115,53.236115,61.348957,75.510117,,,1,1,1,0
